"Region"	"RegionUID"	"OperatingUnit"	"OperatingUnitUID"	"CountryName"	"SNU1"	"SNU1Uid"	"PSNU"	"PSNUuid"	"SNUPrioritization"	"typeMilitary"	"MechanismUID"	"PrimePartner"	"FundingAgency"	"MechanismID"	"ImplementingMechanismName"	"dataElementUID"	"indicator"	"numeratorDenom"	"indicatorType"	"disaggregate"	"standardizedDisaggregate"	"categoryOptionComboUID"	"categoryOptionComboName"	"AgeAsEntered"	"AgeFine"	"AgeSemiFine"	"AgeCoarse"	"Sex"	"resultStatus"	"otherDisaggregate"	"coarseDisaggregate"	"modality"	"isMCAD"	"FY2017_TARGETS"	"FY2017Q1"	"FY2017Q2"	"FY2017Q3"	"FY2017Q4"	"FY2017APR"	"FY2018_TARGETS"	"FY2018Q1"	"FY2018Q2"
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"d7OU4nB0aWY"	"HTS_TST_NEG"	"N"	"DSD"	"Index/AgeAboveTen/Sex/Result"	"Modality/Age/Sex/Result"	"XgKovS7fFRx"	"10-14, Male, Negative"	"10-14"	"10-14"	"10-14"	"<15"	"Male"	"Negative"	NA	NA	"Index"	"N"	NA	NA	NA	NA	NA	NA	10	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"dHZqlWcD02K"	"HTS_TST_NEG"	"N"	"DSD"	"VMMC/MostCompleteAgeDisagg"	"Modality/MostCompleteAgeDisagg"	"DDufD0xRgyf"	"15+, Negative"	"15+"	"Incompatible Age Entered"	NA	"15+"	"Male"	"Negative"	NA	NA	"VMMC"	"N"	NA	NA	NA	"10"	NA	10	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"CESVS9b22wh"	"HTS_TST_NEG"	"N"	"DSD"	"OtherPITC/AgeAboveTen/Sex/Result"	"Modality/Age/Sex/Result"	"MBCxSpEpqQ9"	"25-49, Female, Negative"	"25-49"	"Incompatible Age Entered"	"25-49"	"15+"	"Female"	"Negative"	NA	NA	"OtherPITC"	"N"	NA	NA	NA	NA	NA	NA	40	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"BBAjos7D21q"	"HTS_TST_NEG"	"N"	"DSD"	"Inpat/Age/Sex/Result"	"Modality/Age/Sex/Result"	"V6sMmLkODqf"	"35-39, Male, Negative"	"35-39"	"35-39"	"25-49"	"15+"	"Male"	"Negative"	NA	NA	"Inpat"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	10
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"BBAjos7D21q"	"HTS_TST_NEG"	"N"	"DSD"	"Inpat/Age/Sex/Result"	"Modality/Age/Sex/Result"	"YcXbNpQVqTA"	"Unknown Age, Male, Negative"	"Unknown"	"Unknown"	"Unknown Age"	"Unknown Age"	"Male"	"Negative"	NA	NA	"Inpat"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"eQa0wS4ISUR"	"HTS_TST_NEG"	"N"	"DSD"	"TBClinic/AgeAboveTen/Sex/Result"	"Modality/Age/Sex/Result"	"MOgc5CUZPxT"	"50+, Male, Negative"	"50+"	"50+"	"50+"	"15+"	"Male"	"Negative"	NA	NA	"TBClinic"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"Z6ajFdqTfYf"	"HTS_TST_NEG"	"N"	"DSD"	"Index/Age/Sex/Result"	"Modality/Age/Sex/Result"	"BSQvgbaINGZ"	"1-9, Unknown Sex, Negative"	"01-09"	"01-09"	"01-09"	"<15"	"Unknown"	"Negative"	NA	NA	"Index"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"Z6ajFdqTfYf"	"HTS_TST_NEG"	"N"	"DSD"	"Index/Age/Sex/Result"	"Modality/Age/Sex/Result"	"DX5hOcGmzO4"	"25-29, Male, Negative"	"25-29"	"25-29"	"25-49"	"15+"	"Male"	"Negative"	NA	NA	"Index"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	10
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"ZyG5iGab7Jr"	"HTS_TST_NEG"	"N"	"DSD"	"STI Clinic/Age/Sex/Result"	"Modality/Age/Sex/Result"	"pz7dlDGQssH"	"10-14, Female, Negative"	"10-14"	"10-14"	"10-14"	"<15"	"Female"	"Negative"	NA	NA	"STI Clinic"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"ZyG5iGab7Jr"	"HTS_TST_NEG"	"N"	"DSD"	"STI Clinic/Age/Sex/Result"	"Modality/Age/Sex/Result"	"SdpT6lSiyCM"	"40-49, Female, Negative"	"40-49"	"40-49"	"25-49"	"15+"	"Female"	"Negative"	NA	NA	"STI Clinic"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"Z6ajFdqTfYf"	"HTS_TST_NEG"	"N"	"DSD"	"Index/Age/Sex/Result"	"Modality/Age/Sex/Result"	"YcXbNpQVqTA"	"Unknown Age, Male, Negative"	"Unknown"	"Unknown"	"Unknown Age"	"Unknown Age"	"Male"	"Negative"	NA	NA	"Index"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"YnelL5qBs8o"	"HTS_TST_NEG"	"N"	"DSD"	"Inpat/AgeAboveTen/Sex/Result"	"Modality/Age/Sex/Result"	"lWu7SBzobyy"	"15-19, Male, Negative"	"15-19"	"15-19"	"15-19"	"15+"	"Male"	"Negative"	NA	NA	"Inpat"	"N"	NA	NA	NA	NA	NA	NA	10	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"Z6ajFdqTfYf"	"HTS_TST_NEG"	"N"	"DSD"	"Index/Age/Sex/Result"	"Modality/Age/Sex/Result"	"BOxW7hCTSjX"	"15-19, Female, Negative"	"15-19"	"15-19"	"15-19"	"15+"	"Female"	"Negative"	NA	NA	"Index"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"WrTkv1ePcid"	"HTS_TST_NEG"	"N"	"DSD"	"VCT/AgeAboveTen/Sex/Result"	"Modality/Age/Sex/Result"	"MOgc5CUZPxT"	"50+, Male, Negative"	"50+"	"50+"	"50+"	"15+"	"Male"	"Negative"	NA	NA	"VCT"	"N"	NA	NA	NA	NA	NA	NA	10	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"WvTjZG8Hp5E"	"HTS_TST_NEG"	"N"	"DSD"	"Inpat/MostCompleteAgeDisagg"	"Modality/MostCompleteAgeDisagg"	"ffbPB3l2JGh"	"15+, Female, Negative"	"15+"	"Incompatible Age Entered"	NA	"15+"	"Female"	"Negative"	NA	NA	"Inpat"	"N"	NA	NA	NA	"50"	150	190	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"WvTjZG8Hp5E"	"HTS_TST_NEG"	"N"	"DSD"	"Inpat/MostCompleteAgeDisagg"	"Modality/MostCompleteAgeDisagg"	"vjUqq1nD06d"	"Unknown Age, Female, Negative"	"Unknown"	"Unknown"	NA	"Unknown Age"	"Female"	"Negative"	NA	NA	"Inpat"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"w5D6MWWrSl2"	"HTS_TST_NEG"	"N"	"DSD"	"Index/MostCompleteAgeDisagg"	"Modality/MostCompleteAgeDisagg"	"fVz2IdEXBhg"	"<15, Unknown Sex"	"<15"	"Incompatible Age Entered"	NA	"<15"	"Unknown Sex"	"Negative"	NA	NA	"Index"	"N"	NA	NA	NA	NA	50	50	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"WrTkv1ePcid"	"HTS_TST_NEG"	"N"	"DSD"	"VCT/AgeAboveTen/Sex/Result"	"Modality/Age/Sex/Result"	"lWu7SBzobyy"	"15-19, Male, Negative"	"15-19"	"15-19"	"15-19"	"15+"	"Male"	"Negative"	NA	NA	"VCT"	"N"	NA	NA	NA	NA	NA	NA	30	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"tEXzDjGdpbS"	"HTS_TST_NEG"	"N"	"DSD"	"Emergency Ward/Age/Sex/Result"	"Modality/Age/Sex/Result"	"flyE54cGOkr"	"50+, Female, Negative"	"50+"	"50+"	"50+"	"15+"	"Female"	"Negative"	NA	NA	"Emergency Ward"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"tNqCulobKXK"	"HTS_TST_NEG"	"N"	"DSD"	"TBClinic/AgeLessThanTen/Result"	"Modality/Age/Sex/Result"	"UUSVaxGgMR0"	"<1, Negative"	"<01"	"<01"	"<01"	"<15"	"Unknown"	"Negative"	NA	NA	"TBClinic"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"uHyBIvpgmBg"	"HTS_TST_NEG"	"N"	"DSD"	"TBClinic/AgeAboveTen/Sex/Result"	"Modality/Age/Sex/Result"	"BODl0Rp0Qv6"	"50+, Female, Negative"	"50+"	"50+"	"50+"	NA	"Female"	"Negative"	NA	NA	"TBClinic"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"uHyBIvpgmBg"	"HTS_TST_NEG"	"N"	"DSD"	"TBClinic/AgeAboveTen/Sex/Result"	"Modality/Age/Sex/Result"	"MBCxSpEpqQ9"	"25-49, Female, Negative"	"25-49"	"Incompatible Age Entered"	"25-49"	NA	"Female"	"Negative"	NA	NA	"TBClinic"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"L8v6oQndf8i"	"HTS_TST_NEG"	"N"	"DSD"	"VCT/Age/Sex/Result"	"Modality/Age/Sex/Result"	"lfHFCxROkNE"	"10-14, Male, Negative"	"10-14"	"10-14"	"10-14"	"<15"	"Male"	"Negative"	NA	NA	"VCT"	"N"	NA	NA	NA	NA	NA	NA	NA	10	40
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"L8v6oQndf8i"	"HTS_TST_NEG"	"N"	"DSD"	"VCT/Age/Sex/Result"	"Modality/Age/Sex/Result"	"ZhN7dAZVzds"	"Unknown Age, Female, Negative"	"Unknown"	"Unknown"	"Unknown Age"	"Unknown Age"	"Female"	"Negative"	NA	NA	"VCT"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"hhLNBI0ll3q"	"HTS_TST_NEG"	"N"	"DSD"	"VCT/MostCompleteAgeDisagg"	"Modality/MostCompleteAgeDisagg"	"vjUqq1nD06d"	"Unknown Age, Female, Negative"	"Unknown"	"Unknown"	NA	"Unknown Age"	"Female"	"Negative"	NA	NA	"VCT"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"hUquFf4zzaJ"	"HTS_TST_NEG"	"N"	"DSD"	"VMMC/Age/Result"	"Modality/Age/Sex/Result"	"JTprhaxYHHR"	"Unknown Age, Negative"	"Unknown"	"Unknown"	"Unknown Age"	NA	"N/A"	"Negative"	NA	NA	"VMMC"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"CESVS9b22wh"	"HTS_TST_NEG"	"N"	"DSD"	"OtherPITC/AgeAboveTen/Sex/Result"	"Modality/Age/Sex/Result"	"BODl0Rp0Qv6"	"50+, Female, Negative"	"50+"	"50+"	"50+"	"15+"	"Female"	"Negative"	NA	NA	"OtherPITC"	"N"	NA	NA	NA	NA	NA	NA	60	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"WrTkv1ePcid"	"HTS_TST_NEG"	"N"	"DSD"	"VCT/AgeAboveTen/Sex/Result"	"Modality/Age/Sex/Result"	"RWamubq4SlI"	"20-24, Female, Negative"	"20-24"	"20-24"	"20-24"	"15+"	"Female"	"Negative"	NA	NA	"VCT"	"N"	NA	NA	NA	NA	NA	NA	50	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"uHyBIvpgmBg"	"HTS_TST_NEG"	"N"	"DSD"	"TBClinic/AgeAboveTen/Sex/Result"	"Modality/Age/Sex/Result"	"TDHx9BOctLY"	"10-14, Female, Negative"	"10-14"	"10-14"	"10-14"	NA	"Female"	"Negative"	NA	NA	"TBClinic"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"YnelL5qBs8o"	"HTS_TST_NEG"	"N"	"DSD"	"Inpat/AgeAboveTen/Sex/Result"	"Modality/Age/Sex/Result"	"vjUqq1nD06d"	"Unknown Age, Female, Negative"	"Unknown"	"Unknown"	"Unknown Age"	"Unknown Age"	"Female"	"Negative"	NA	NA	"Inpat"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"YnelL5qBs8o"	"HTS_TST_NEG"	"N"	"DSD"	"Inpat/AgeAboveTen/Sex/Result"	"Modality/Age/Sex/Result"	"HsMbK8KguaI"	"15-19, Female, Negative"	"15-19"	"15-19"	"15-19"	"15+"	"Female"	"Negative"	NA	NA	"Inpat"	"N"	NA	NA	NA	NA	NA	NA	10	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"WvTjZG8Hp5E"	"HTS_TST_NEG"	"N"	"DSD"	"Inpat/MostCompleteAgeDisagg"	"Modality/MostCompleteAgeDisagg"	"h7oMErz6yrn"	"15+, Male, Negative"	"15+"	"Incompatible Age Entered"	NA	"15+"	"Male"	"Negative"	NA	NA	"Inpat"	"N"	NA	NA	NA	"10"	40	50	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"WvTjZG8Hp5E"	"HTS_TST_NEG"	"N"	"DSD"	"Inpat/MostCompleteAgeDisagg"	"Modality/MostCompleteAgeDisagg"	"QTVjN6VK5He"	"<15, Unknown Sex"	"<15"	"Incompatible Age Entered"	NA	"<15"	"Unknown Sex"	"Negative"	NA	NA	"Inpat"	"N"	NA	NA	NA	"100"	70	160	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"aB0T25vLrta"	"HTS_TST_NEG"	"N"	"DSD"	"Index/AgeAboveTen/Sex/Result"	"Modality/Age/Sex/Result"	"JevNCPpbfiA"	"25-49, Male, Negative"	"25-49"	"Incompatible Age Entered"	"25-49"	NA	"Male"	"Negative"	NA	NA	"Index"	"N"	NA	NA	NA	NA	50	50	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"aB0T25vLrta"	"HTS_TST_NEG"	"N"	"DSD"	"Index/AgeAboveTen/Sex/Result"	"Modality/Age/Sex/Result"	"kDRgHjq9iSD"	"20-24, Male, Negative"	"20-24"	"20-24"	"20-24"	NA	"Male"	"Negative"	NA	NA	"Index"	"N"	NA	NA	NA	NA	30	30	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"BBAjos7D21q"	"HTS_TST_NEG"	"N"	"DSD"	"Inpat/Age/Sex/Result"	"Modality/Age/Sex/Result"	"g4X5YaSBkbt"	"30-34, Female, Negative"	"30-34"	"30-34"	"25-49"	"15+"	"Female"	"Negative"	NA	NA	"Inpat"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	30
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"BBAjos7D21q"	"HTS_TST_NEG"	"N"	"DSD"	"Inpat/Age/Sex/Result"	"Modality/Age/Sex/Result"	"xrbKLtiVPLr"	"35-39, Female, Negative"	"35-39"	"35-39"	"25-49"	"15+"	"Female"	"Negative"	NA	NA	"Inpat"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	20
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"WvTjZG8Hp5E"	"HTS_TST_NEG"	"N"	"DSD"	"Inpat/MostCompleteAgeDisagg"	"Modality/MostCompleteAgeDisagg"	"cHGZDdZm2Kh"	"<15, Unknown Sex"	"<15"	"Incompatible Age Entered"	NA	"<15"	"Unknown Sex"	"Negative"	NA	NA	"Inpat"	"N"	NA	NA	NA	"10"	10	20	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"WvTjZG8Hp5E"	"HTS_TST_NEG"	"N"	"DSD"	"Inpat/MostCompleteAgeDisagg"	"Modality/MostCompleteAgeDisagg"	"fVz2IdEXBhg"	"<15, Unknown Sex"	"<15"	"Incompatible Age Entered"	NA	"<15"	"Unknown Sex"	"Negative"	NA	NA	"Inpat"	"N"	NA	NA	NA	"10"	10	20	NA	NA	NA
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"Z6ajFdqTfYf"	"HTS_TST_NEG"	"N"	"DSD"	"Index/Age/Sex/Result"	"Modality/Age/Sex/Result"	"flyE54cGOkr"	"50+, Female, Negative"	"50+"	"50+"	"50+"	"15+"	"Female"	"Negative"	NA	NA	"Index"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	20
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"Z6ajFdqTfYf"	"HTS_TST_NEG"	"N"	"DSD"	"Index/Age/Sex/Result"	"Modality/Age/Sex/Result"	"HSpL3hSBx6F"	"50+, Male, Negative"	"50+"	"50+"	"50+"	"15+"	"Male"	"Negative"	NA	NA	"Index"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	10
"The Known World"	"rsgfCo9eMmd"	"Westeros"	"ZTxJsumQ8ay"	"Westeros"	"Beyond the Wall"	"aX3wAObetsr"	"Beyond the Wall"	"aX3wAObetsr"	"4 - Sustained"	NA	NA	"Great Houses"	"HHS/CDC"	80009	"Great Houses"	"ziZcE1w5WL2"	"HTS_TST_NEG"	"N"	"DSD"	"PMTCT ANC/MostCompleteAgeDisagg"	"Modality/MostCompleteAgeDisagg"	"QTVjN6VK5He"	"<15, Unknown Sex"	"<15"	"Incompatible Age Entered"	NA	"<15"	"Unknown Sex"	"Negative"	NA	NA	"PMTCT ANC"	"N"	NA	NA	NA	NA	NA	NA	NA	NA	NA
